bioguide_id,name,gender,type,state,district,party,start,end,days_in_office,subjects_top_term,by_subj_bills_sponsored,by_subj_pass_rate
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,Energy,6.0,0.16666666666666666
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,Environmental protection,2.0,0.0
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,Health,2.0,0.0
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,Housing and community development,1.0,0.0
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,Native Americans,12.0,0.08333333333333333
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,Public lands and natural resources,26.0,0.07692307692307693
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,"Science, technology, communications",1.0,0.0
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,Transportation and public works,3.0,0.3333333333333333
Y000033,Don Young,M,rep,AK,0,Republican,2017-01-03,2019-01-03,730,none provided,1.0,0.0
A000369,Mark Amodei,M,rep,NV,2,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,1.0,0.0
A000369,Mark Amodei,M,rep,NV,2,Republican,2017-01-03,2019-01-03,730,Finance and financial sector,1.0,0.0
A000369,Mark Amodei,M,rep,NV,2,Republican,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.0
A000369,Mark Amodei,M,rep,NV,2,Republican,2017-01-03,2019-01-03,730,Public lands and natural resources,8.0,0.0
A000369,Mark Amodei,M,rep,NV,2,Republican,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
A000369,Mark Amodei,M,rep,NV,2,Republican,2017-01-03,2019-01-03,730,Water resources development,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Commerce,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Education,4.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Environmental protection,3.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Health,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Labor and employment,4.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Native Americans,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Social welfare,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Sports and recreation,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
B001278,Suzanne Bonamici,F,rep,OR,1,Democrat,2017-01-03,2019-01-03,730,Water resources development,1.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,3.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,3.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,"Civil rights and liberties, minority issues",2.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Commerce,1.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Foreign trade and international finance,1.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Health,3.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Labor and employment,1.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",1.0,0.0
D000617,Suzan DelBene,F,rep,WA,1,Democrat,2017-01-03,2019-01-03,730,Taxation,4.0,0.0
M001184,Thomas Massie,M,rep,KY,4,Republican,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
M001184,Thomas Massie,M,rep,KY,4,Republican,2017-01-03,2019-01-03,730,Commerce,1.0,0.0
M001184,Thomas Massie,M,rep,KY,4,Republican,2017-01-03,2019-01-03,730,Crime and law enforcement,3.0,0.0
M001184,Thomas Massie,M,rep,KY,4,Republican,2017-01-03,2019-01-03,730,Education,1.0,0.0
M001184,Thomas Massie,M,rep,KY,4,Republican,2017-01-03,2019-01-03,730,Finance and financial sector,1.0,0.0
M001184,Thomas Massie,M,rep,KY,4,Republican,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
P000604,Donald Payne,M,rep,NJ,10,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
P000604,Donald Payne,M,rep,NJ,10,Democrat,2017-01-03,2019-01-03,730,Emergency management,4.0,0.0
P000604,Donald Payne,M,rep,NJ,10,Democrat,2017-01-03,2019-01-03,730,Health,8.0,0.0
P000604,Donald Payne,M,rep,NJ,10,Democrat,2017-01-03,2019-01-03,730,International affairs,2.0,0.0
P000604,Donald Payne,M,rep,NJ,10,Democrat,2017-01-03,2019-01-03,730,Transportation and public works,4.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,3.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,Congress,3.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,Education,5.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,2.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,1.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,Health,6.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,Immigration,2.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,International affairs,2.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",3.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,Transportation and public works,1.0,0.0
F000454,Bill Foster,M,rep,IL,11,Democrat,2017-01-03,2019-01-03,730,none provided,1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Animals,1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,2.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,"Arts, culture, religion",1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Education,3.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Energy,1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Health,1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Housing and community development,1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
T000468,Dina Titus,F,rep,NV,1,Democrat,2017-01-03,2019-01-03,730,Transportation and public works,1.0,0.0
S001191,Kyrsten Sinema,F,rep,AZ,9,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
S001191,Kyrsten Sinema,F,rep,AZ,9,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,1.0,0.0
S001191,Kyrsten Sinema,F,rep,AZ,9,Democrat,2017-01-03,2019-01-03,730,Congress,2.0,0.0
S001191,Kyrsten Sinema,F,rep,AZ,9,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
S001191,Kyrsten Sinema,F,rep,AZ,9,Democrat,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
S001191,Kyrsten Sinema,F,rep,AZ,9,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,4.0,0.0
S001191,Kyrsten Sinema,F,rep,AZ,9,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.0
S001191,Kyrsten Sinema,F,rep,AZ,9,Democrat,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
S001191,Kyrsten Sinema,F,rep,AZ,9,Democrat,2017-01-03,2019-01-03,730,Social welfare,1.0,0.0
S001191,Kyrsten Sinema,F,rep,AZ,9,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
L000578,Doug LaMalfa,M,rep,CA,1,Republican,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
L000578,Doug LaMalfa,M,rep,CA,1,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,1.0,0.0
L000578,Doug LaMalfa,M,rep,CA,1,Republican,2017-01-03,2019-01-03,730,Environmental protection,2.0,0.0
L000578,Doug LaMalfa,M,rep,CA,1,Republican,2017-01-03,2019-01-03,730,Finance and financial sector,1.0,0.0
L000578,Doug LaMalfa,M,rep,CA,1,Republican,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.0
L000578,Doug LaMalfa,M,rep,CA,1,Republican,2017-01-03,2019-01-03,730,Native Americans,2.0,0.0
L000578,Doug LaMalfa,M,rep,CA,1,Republican,2017-01-03,2019-01-03,730,Public lands and natural resources,5.0,0.0
L000578,Doug LaMalfa,M,rep,CA,1,Republican,2017-01-03,2019-01-03,730,Taxation,2.0,0.0
L000578,Doug LaMalfa,M,rep,CA,1,Republican,2017-01-03,2019-01-03,730,Water resources development,1.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Education,5.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Energy,4.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Environmental protection,1.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Families,1.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Foreign trade and international finance,1.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,4.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Labor and employment,3.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Native Americans,2.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,6.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",2.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
H001068,Jared Huffman,M,rep,CA,2,Democrat,2017-01-03,2019-01-03,730,none provided,1.0,0.0
B001287,Ami Bera,M,rep,CA,7,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
B001287,Ami Bera,M,rep,CA,7,Democrat,2017-01-03,2019-01-03,730,Education,2.0,0.0
B001287,Ami Bera,M,rep,CA,7,Democrat,2017-01-03,2019-01-03,730,Energy,1.0,0.0
B001287,Ami Bera,M,rep,CA,7,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,1.0,0.0
B001287,Ami Bera,M,rep,CA,7,Democrat,2017-01-03,2019-01-03,730,Health,3.0,0.0
B001287,Ami Bera,M,rep,CA,7,Democrat,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
B001287,Ami Bera,M,rep,CA,7,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
B001287,Ami Bera,M,rep,CA,7,Democrat,2017-01-03,2019-01-03,730,Taxation,2.0,0.0
C001094,Paul Cook,M,rep,CA,8,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,2.0,0.0
C001094,Paul Cook,M,rep,CA,8,Republican,2017-01-03,2019-01-03,730,Commerce,1.0,0.0
C001094,Paul Cook,M,rep,CA,8,Republican,2017-01-03,2019-01-03,730,Crime and law enforcement,2.0,0.0
C001094,Paul Cook,M,rep,CA,8,Republican,2017-01-03,2019-01-03,730,Economics and public finance,1.0,1.0
C001094,Paul Cook,M,rep,CA,8,Republican,2017-01-03,2019-01-03,730,Energy,2.0,0.0
C001094,Paul Cook,M,rep,CA,8,Republican,2017-01-03,2019-01-03,730,Foreign trade and international finance,1.0,0.0
C001094,Paul Cook,M,rep,CA,8,Republican,2017-01-03,2019-01-03,730,International affairs,2.0,0.0
C001094,Paul Cook,M,rep,CA,8,Republican,2017-01-03,2019-01-03,730,Public lands and natural resources,6.0,0.0
C001094,Paul Cook,M,rep,CA,8,Republican,2017-01-03,2019-01-03,730,Social welfare,1.0,0.0
S001193,Eric Swalwell,M,rep,CA,15,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,1.0,0.0
S001193,Eric Swalwell,M,rep,CA,15,Democrat,2017-01-03,2019-01-03,730,Congress,1.0,0.0
S001193,Eric Swalwell,M,rep,CA,15,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,3.0,0.0
S001193,Eric Swalwell,M,rep,CA,15,Democrat,2017-01-03,2019-01-03,730,Education,4.0,0.0
S001193,Eric Swalwell,M,rep,CA,15,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.0
S001193,Eric Swalwell,M,rep,CA,15,Democrat,2017-01-03,2019-01-03,730,Health,1.0,0.0
S001193,Eric Swalwell,M,rep,CA,15,Democrat,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
S001193,Eric Swalwell,M,rep,CA,15,Democrat,2017-01-03,2019-01-03,730,Labor and employment,1.0,0.0
S001193,Eric Swalwell,M,rep,CA,15,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
B001285,Julia Brownley,F,rep,CA,26,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,15.0,0.06666666666666667
B001285,Julia Brownley,F,rep,CA,26,Democrat,2017-01-03,2019-01-03,730,"Civil rights and liberties, minority issues",1.0,0.0
B001285,Julia Brownley,F,rep,CA,26,Democrat,2017-01-03,2019-01-03,730,Commerce,1.0,0.0
B001285,Julia Brownley,F,rep,CA,26,Democrat,2017-01-03,2019-01-03,730,Congress,1.0,0.0
B001285,Julia Brownley,F,rep,CA,26,Democrat,2017-01-03,2019-01-03,730,Economics and public finance,1.0,0.0
B001285,Julia Brownley,F,rep,CA,26,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
B001285,Julia Brownley,F,rep,CA,26,Democrat,2017-01-03,2019-01-03,730,Immigration,2.0,0.0
B001285,Julia Brownley,F,rep,CA,26,Democrat,2017-01-03,2019-01-03,730,Taxation,4.0,0.0
B001285,Julia Brownley,F,rep,CA,26,Democrat,2017-01-03,2019-01-03,730,Transportation and public works,4.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,"Civil rights and liberties, minority issues",4.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Commerce,2.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Congress,1.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,8.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Education,4.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Energy,2.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Environmental protection,1.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Foreign trade and international finance,1.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Health,3.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
C001097,Tony Cárdenas,M,rep,CA,29,Democrat,2017-01-03,2019-01-03,730,Transportation and public works,2.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,3.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Commerce,2.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Congress,2.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Environmental protection,1.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Foreign trade and international finance,1.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,3.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Health,9.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Labor and employment,2.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Native Americans,2.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",2.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,Taxation,2.0,0.0
R000599,Raul Ruiz,M,rep,CA,36,Democrat,2017-01-03,2019-01-03,730,none provided,2.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,8.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,"Arts, culture, religion",1.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,"Civil rights and liberties, minority issues",2.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,Commerce,1.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,3.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,Energy,3.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,1.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,3.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,Labor and employment,3.0,0.0
T000472,Mark Takano,M,rep,CA,41,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",1.0,0.0
L000579,Alan Lowenthal,M,rep,CA,47,Democrat,2017-01-03,2019-01-03,730,Animals,1.0,0.0
L000579,Alan Lowenthal,M,rep,CA,47,Democrat,2017-01-03,2019-01-03,730,Congress,1.0,0.0
L000579,Alan Lowenthal,M,rep,CA,47,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
L000579,Alan Lowenthal,M,rep,CA,47,Democrat,2017-01-03,2019-01-03,730,Energy,2.0,0.0
L000579,Alan Lowenthal,M,rep,CA,47,Democrat,2017-01-03,2019-01-03,730,Environmental protection,3.0,0.0
L000579,Alan Lowenthal,M,rep,CA,47,Democrat,2017-01-03,2019-01-03,730,International affairs,6.0,0.0
L000579,Alan Lowenthal,M,rep,CA,47,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,2.0,0.0
L000579,Alan Lowenthal,M,rep,CA,47,Democrat,2017-01-03,2019-01-03,730,Transportation and public works,1.0,0.0
L000579,Alan Lowenthal,M,rep,CA,47,Democrat,2017-01-03,2019-01-03,730,none provided,1.0,0.0
V000130,Juan Vargas,M,rep,CA,51,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,1.0,0.0
V000130,Juan Vargas,M,rep,CA,51,Democrat,2017-01-03,2019-01-03,730,Environmental protection,3.0,0.0
V000130,Juan Vargas,M,rep,CA,51,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,1.0,0.0
V000130,Juan Vargas,M,rep,CA,51,Democrat,2017-01-03,2019-01-03,730,Health,1.0,0.0
V000130,Juan Vargas,M,rep,CA,51,Democrat,2017-01-03,2019-01-03,730,Housing and community development,1.0,0.0
V000130,Juan Vargas,M,rep,CA,51,Democrat,2017-01-03,2019-01-03,730,Immigration,2.0,0.0
V000130,Juan Vargas,M,rep,CA,51,Democrat,2017-01-03,2019-01-03,730,Native Americans,1.0,0.0
V000130,Juan Vargas,M,rep,CA,51,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,2.0,0.0
V000130,Juan Vargas,M,rep,CA,51,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,2.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,Animals,1.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,5.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,Congress,3.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,Energy,1.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,Environmental protection,3.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,1.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,Health,2.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",2.0,0.0
P000608,Scott Peters,M,rep,CA,52,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,Animals,2.0,0.0
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,3.0,0.0
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,Congress,1.0,0.0
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,Education,1.0,0.0
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,Energy,1.0,0.0
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,Foreign trade and international finance,3.0,0.0
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.5
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,Health,1.0,0.0
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,International affairs,8.0,0.0
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,Taxation,2.0,0.0
Y000065,Ted Yoho,M,rep,FL,3,Republican,2017-01-03,2019-01-03,730,Transportation and public works,1.0,0.0
F000462,Lois Frankel,F,rep,FL,21,Democrat,2017-01-03,2019-01-03,730,"Civil rights and liberties, minority issues",2.0,0.0
F000462,Lois Frankel,F,rep,FL,21,Democrat,2017-01-03,2019-01-03,730,Commerce,1.0,0.0
F000462,Lois Frankel,F,rep,FL,21,Democrat,2017-01-03,2019-01-03,730,Congress,1.0,0.0
F000462,Lois Frankel,F,rep,FL,21,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
F000462,Lois Frankel,F,rep,FL,21,Democrat,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
F000462,Lois Frankel,F,rep,FL,21,Democrat,2017-01-03,2019-01-03,730,Foreign trade and international finance,1.0,0.0
F000462,Lois Frankel,F,rep,FL,21,Democrat,2017-01-03,2019-01-03,730,Health,2.0,0.0
